scope,parameter,description,value,unit,evidence_type,species,source,rationale,confidence,calibration_priority,code_location,evidence_scope,literature_value,comparison_to_literature,source_url,scope_zh,description_zh,unit_zh,evidence_type_zh,species_zh,rationale_zh,confidence_zh,calibration_priority_zh,evidence_scope_zh,literature_value_zh,comparison_to_literature_zh
mouse_pbpk,k_kidney_rec_return,"Kidney filtration, proximal-tubule uptake or trafficking parameter",0.25,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_kidney_tl,"Kidney filtration, proximal-tubule uptake or trafficking parameter",4,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_kidney_tx,"Kidney filtration, proximal-tubule uptake or trafficking parameter",1.5,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_kidney_uncoat_cyto,"Kidney filtration, proximal-tubule uptake or trafficking parameter",0.004,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_kidney_uncoat_nuc,"Kidney filtration, proximal-tubule uptake or trafficking parameter",0.018,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_loss_epi,"Cellular uptake, intracellular trafficking, immune or expression parameter",0.02,mixed; see equation,assumed,generic mammalian cell,"Pillay et al. 2016, doi:10.1038/nature16465; Nonnenmacher and Weber 2012, doi:10.1038/gt.2012.6; Riyad and Weber 2021, doi:10.1038/s41434-021-00243-z",Mechanistic step is literature-supported; present numerical value is an exploratory prior,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nature16465,小鼠 PBPK,细胞摄取、胞内转运、免疫或表达参数,混合单位，见对应方程,假设值,通用哺乳动物细胞,机制步骤有文献支持，但当前数值仍是探索性先验,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_lys,"Cellular uptake, intracellular trafficking, immune or expression parameter",0.1,mixed; see equation,assumed,generic mammalian cell,"Pillay et al. 2016, doi:10.1038/nature16465; Nonnenmacher and Weber 2012, doi:10.1038/gt.2012.6; Riyad and Weber 2021, doi:10.1038/s41434-021-00243-z",Mechanistic step is literature-supported; present numerical value is an exploratory prior,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nature16465,小鼠 PBPK,细胞摄取、胞内转运、免疫或表达参数,混合单位，见对应方程,假设值,通用哺乳动物细胞,机制步骤有文献支持，但当前数值仍是探索性先验,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_neut,"Cellular uptake, intracellular trafficking, immune or expression parameter",1e-14,mixed; see equation,assumed,generic mammalian cell,"Pillay et al. 2016, doi:10.1038/nature16465; Nonnenmacher and Weber 2012, doi:10.1038/gt.2012.6; Riyad and Weber 2021, doi:10.1038/s41434-021-00243-z",Mechanistic step is literature-supported; present numerical value is an exploratory prior,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nature16465,小鼠 PBPK,细胞摄取、胞内转运、免疫或表达参数,混合单位，见对应方程,假设值,通用哺乳动物细胞,机制步骤有文献支持，但当前数值仍是探索性先验,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_nuc,"Cellular uptake, intracellular trafficking, immune or expression parameter",0.02,mixed; see equation,assumed,generic mammalian cell,"Pillay et al. 2016, doi:10.1038/nature16465; Nonnenmacher and Weber 2012, doi:10.1038/gt.2012.6; Riyad and Weber 2021, doi:10.1038/s41434-021-00243-z",Mechanistic step is literature-supported; present numerical value is an exploratory prior,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nature16465,小鼠 PBPK,细胞摄取、胞内转运、免疫或表达参数,混合单位，见对应方程,假设值,通用哺乳动物细胞,机制步骤有文献支持，但当前数值仍是探索性先验,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_off,"Cellular uptake, intracellular trafficking, immune or expression parameter",0.05,mixed; see equation,assumed,generic mammalian cell,"Pillay et al. 2016, doi:10.1038/nature16465; Nonnenmacher and Weber 2012, doi:10.1038/gt.2012.6; Riyad and Weber 2021, doi:10.1038/s41434-021-00243-z",Mechanistic step is literature-supported; present numerical value is an exploratory prior,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nature16465,小鼠 PBPK,细胞摄取、胞内转运、免疫或表达参数,混合单位，见对应方程,假设值,通用哺乳动物细胞,机制步骤有文献支持，但当前数值仍是探索性先验,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_on,"Cellular uptake, intracellular trafficking, immune or expression parameter",1e-06,mixed; see equation,assumed,generic mammalian cell,"Pillay et al. 2016, doi:10.1038/nature16465; Nonnenmacher and Weber 2012, doi:10.1038/gt.2012.6; Riyad and Weber 2021, doi:10.1038/s41434-021-00243-z",Mechanistic step is literature-supported; present numerical value is an exploratory prior,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nature16465,小鼠 PBPK,细胞摄取、胞内转运、免疫或表达参数,混合单位，见对应方程,假设值,通用哺乳动物细胞,机制步骤有文献支持，但当前数值仍是探索性先验,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_pt_apical_int,"Kidney filtration, proximal-tubule uptake or trafficking parameter",0.25,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only); Bartlett et al. 2000, doi:10.1128/JVI.74.6.2777-2785.2000",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,AAV2-HeLa cell-surface internalization t1/2 <10 min,"model rates are much slower; retained because serotype, cell type and in-vivo accessibility are not comparable",https://doi.org/10.1128/JVI.74.6.2777-2785.2000,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,AAV2-HeLa cell-surface internalization t1/2 <10 min,"model rates are much slower; retained because serotype, cell type and in-vivo accessibility are not comparable"
mouse_pbpk,k_pt_apical_off,"Kidney filtration, proximal-tubule uptake or trafficking parameter",0.05,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_pt_apical_on,"Kidney filtration, proximal-tubule uptake or trafficking parameter",2e-11,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_pt_bsl_int,"Kidney filtration, proximal-tubule uptake or trafficking parameter",0.12,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only); Bartlett et al. 2000, doi:10.1128/JVI.74.6.2777-2785.2000",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,AAV2-HeLa cell-surface internalization t1/2 <10 min,"model rates are much slower; retained because serotype, cell type and in-vivo accessibility are not comparable",https://doi.org/10.1128/JVI.74.6.2777-2785.2000,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,AAV2-HeLa cell-surface internalization t1/2 <10 min,"model rates are much slower; retained because serotype, cell type and in-vivo accessibility are not comparable"
mouse_pbpk,k_pt_bsl_off,"Kidney filtration, proximal-tubule uptake or trafficking parameter",0.04,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_pt_bsl_on,"Kidney filtration, proximal-tubule uptake or trafficking parameter",6e-12,mixed; see equation,assumed,mouse-scale,"Christensen and Birn 2002, doi:10.1038/nrm778 (mechanistic proximal-tubule endocytosis only)",Dual-entry mechanism is biologically motivated; intact-AAV rates remain provisional,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nrm778,小鼠 PBPK,肾滤过、近端小管摄取或转运参数,混合单位，见对应方程,假设值,小鼠尺度,双入口机制具有生物学依据，但完整 AAV 的速率仍为暂定值,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_rec,"Cellular uptake, intracellular trafficking, immune or expression parameter",0.05,mixed; see equation,assumed,generic mammalian cell,"Pillay et al. 2016, doi:10.1038/nature16465; Nonnenmacher and Weber 2012, doi:10.1038/gt.2012.6; Riyad and Weber 2021, doi:10.1038/s41434-021-00243-z",Mechanistic step is literature-supported; present numerical value is an exploratory prior,low,high,model/ode1.0.py:make_params,mechanistic-only,,,https://doi.org/10.1038/nature16465,小鼠 PBPK,细胞摄取、胞内转运、免疫或表达参数,混合单位，见对应方程,假设值,通用哺乳动物细胞,机制步骤有文献支持，但当前数值仍是探索性先验,低,高,仅支持机制，不能直接约束数值,,
mouse_pbpk,k_res_brain,Organ capsid-loss rate component,0.0157533926409,1/h,fitted/partitioned,mouse,"Wang et al. 2024, doi:10.1016/j.omtm.2024.101326; Seo et al. 2020, PMCID:PMC7193641",Organ log-linear half-life fit split 35% vascular and 65% ISF; split itself is structural,medium-low,high,model/ode1.0.py:make_params,quantitative-derived,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable,https://pmc.ncbi.nlm.nih.gov/articles/PMC11404148/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/,小鼠 PBPK,器官衣壳损失速率分量,h^-1,拟合后分配,小鼠,器官对数线性半衰期拟合后按血管 35%、ISF 65% 分配；该比例本身是结构假设,中低,高,定量推导/拟合证据,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable
mouse_pbpk,k_res_heart,Organ capsid-loss rate component,0.0104717458596,1/h,fitted/partitioned,mouse,"Wang et al. 2024, doi:10.1016/j.omtm.2024.101326; Seo et al. 2020, PMCID:PMC7193641",Organ log-linear half-life fit split 35% vascular and 65% ISF; split itself is structural,medium-low,high,model/ode1.0.py:make_params,quantitative-derived,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable,https://pmc.ncbi.nlm.nih.gov/articles/PMC11404148/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/,小鼠 PBPK,器官衣壳损失速率分量,h^-1,拟合后分配,小鼠,器官对数线性半衰期拟合后按血管 35%、ISF 65% 分配；该比例本身是结构假设,中低,高,定量推导/拟合证据,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable
mouse_pbpk,k_res_kidney,Organ capsid-loss rate component,0.0114180247088,1/h,fitted/partitioned,mouse,"Wang et al. 2024, doi:10.1016/j.omtm.2024.101326; Seo et al. 2020, PMCID:PMC7193641",Organ log-linear half-life fit split 35% vascular and 65% ISF; split itself is structural,medium-low,high,model/ode1.0.py:make_params,quantitative-derived,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable,https://pmc.ncbi.nlm.nih.gov/articles/PMC11404148/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/,小鼠 PBPK,器官衣壳损失速率分量,h^-1,拟合后分配,小鼠,器官对数线性半衰期拟合后按血管 35%、ISF 65% 分配；该比例本身是结构假设,中低,高,定量推导/拟合证据,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable
mouse_pbpk,k_res_liver,Organ capsid-loss rate component,0.00415342943367,1/h,fitted/partitioned,mouse,"Wang et al. 2024, doi:10.1016/j.omtm.2024.101326; Seo et al. 2020, PMCID:PMC7193641",Organ log-linear half-life fit split 35% vascular and 65% ISF; split itself is structural,medium-low,high,model/ode1.0.py:make_params,quantitative-derived,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable,https://pmc.ncbi.nlm.nih.gov/articles/PMC11404148/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/,小鼠 PBPK,器官衣壳损失速率分量,h^-1,拟合后分配,小鼠,器官对数线性半衰期拟合后按血管 35%、ISF 65% 分配；该比例本身是结构假设,中低,高,定量推导/拟合证据,,total fitted organ loss matches; 35/65 decomposition remains unidentifiable
